Date,Open,High,Low,Close,Adj Close,Volume
2009-06-25,4838.040039,4838.040039,4720.240234,4800.560059,4800.560059,23083200
2009-06-26,4818.189941,4866.799805,4753.930176,4776.470215,4776.470215,22572600
2009-06-29,4768.109863,4901.359863,4762.609863,4885.089844,4885.089844,21406800
2009-06-30,4897.459961,4905.640137,4790.169922,4808.640137,4808.640137,23093900
2009-07-01,4820.609863,4930.350098,4818.910156,4905.439941,4905.439941,23411300
2009-07-02,4891.000000,4891.000000,4718.490234,4718.490234,4718.490234,25845800
2009-07-03,4738.000000,4748.319824,4685.270020,4708.209961,4708.209961,15423100
2009-07-06,4669.660156,4686.899902,4611.209961,4651.819824,4651.819824,19218400
2009-07-07,4663.370117,4703.299805,4590.689941,4598.189941,4598.189941,20505400
2009-07-08,4594.870117,4630.620117,4558.000000,4572.649902,4572.649902,22458300
2009-07-09,4600.169922,4669.919922,4596.319824,4630.069824,4630.069824,21032700
2009-07-10,4613.120117,4644.549805,4570.049805,4576.310059,4576.310059,19961800
2009-07-13,4564.939941,4722.339844,4524.009766,4722.339844,4722.339844,23699200
2009-07-14,4734.200195,4802.979980,4705.910156,4781.689941,4781.689941,24792000
2009-07-15,4799.250000,4928.450195,4798.689941,4928.439941,4928.439941,28678300
2009-07-16,4920.770020,4998.680176,4904.240234,4957.189941,4957.189941,26740800
2009-07-17,4980.009766,5017.600098,4960.649902,4978.399902,4978.399902,30019000
2009-07-20,5014.500000,5063.600098,5007.950195,5030.149902,5030.149902,21907700
2009-07-21,5041.189941,5141.359863,5027.299805,5093.970215,5093.970215,23944300
2009-07-22,5098.839844,5137.509766,5050.399902,5121.560059,5121.560059,24780000
2009-07-23,5129.220215,5258.839844,5101.259766,5247.279785,5247.279785,29287400
2009-07-24,5233.850098,5301.910156,5202.020020,5229.359863,5229.359863,30435400
2009-07-27,5269.149902,5309.620117,5216.490234,5251.549805,5251.549805,23239800
2009-07-28,5261.899902,5304.049805,5174.089844,5174.740234,5174.740234,32270300
2009-07-29,5168.890137,5307.819824,5159.250000,5270.319824,5270.319824,31479900
2009-07-30,5293.549805,5396.950195,5251.500000,5360.660156,5360.660156,36630900
2009-07-31,5349.140137,5383.020020,5303.689941,5332.140137,5332.140137,32450300
2009-08-03,5330.870117,5463.319824,5309.350098,5426.850098,5426.850098,29195700
2009-08-04,5418.830078,5427.569824,5360.439941,5417.020020,5417.020020,26131300
2009-08-05,5406.379883,5451.770020,5333.520020,5353.009766,5353.009766,30461000
2009-08-06,5389.580078,5422.020020,5340.359863,5369.979980,5369.979980,28714400
2009-08-07,5366.379883,5480.930176,5312.779785,5458.959961,5458.959961,31454900
2009-08-10,5451.790039,5452.200195,5390.700195,5418.120117,5418.120117,20204100
2009-08-11,5423.160156,5455.180176,5272.359863,5285.810059,5285.810059,27981400
2009-08-12,5283.410156,5367.629883,5252.149902,5350.089844,5350.089844,24946800
2009-08-13,5357.770020,5455.270020,5357.770020,5401.109863,5401.109863,27357600
2009-08-14,5402.990234,5444.129883,5289.779785,5309.109863,5309.109863,27562700
2009-08-17,5296.330078,5296.330078,5173.839844,5201.609863,5201.609863,27515600
2009-08-18,5218.089844,5250.740234,5200.470215,5250.740234,5250.740234,18722700
2009-08-19,5210.470215,5253.709961,5158.600098,5231.979980,5231.979980,22579000
2009-08-20,5261.660156,5325.859863,5261.660156,5311.060059,5311.060059,21068200
2009-08-21,5296.009766,5478.180176,5286.229980,5462.740234,5462.740234,43773600
2009-08-24,5482.600098,5531.759766,5481.359863,5519.750000,5519.750000,23621400
2009-08-25,5482.990234,5575.529785,5472.629883,5557.089844,5557.089844,25861600
2009-08-26,5548.770020,5572.470215,5500.100098,5521.970215,5521.970215,25119900
2009-08-27,5512.899902,5540.430176,5432.060059,5470.330078,5470.330078,26021000
2009-08-28,5512.169922,5573.890137,5502.459961,5517.350098,5517.350098,23480600
2009-08-31,5474.620117,5495.560059,5437.919922,5458.040039,5458.040039,10442600
2009-09-01,5479.350098,5507.479980,5327.290039,5327.290039,5327.290039,31245400
2009-09-02,5325.939941,5337.839844,5263.109863,5319.839844,5319.839844,30401300
2009-09-03,5332.500000,5364.029785,5278.500000,5301.419922,5301.419922,25969000
2009-09-04,5328.589844,5404.299805,5320.279785,5384.430176,5384.430176,28535100
2009-09-07,5400.759766,5477.129883,5400.759766,5463.509766,5463.509766,0
2009-09-08,5474.689941,5502.770020,5455.379883,5481.729980,5481.729980,24068900
2009-09-09,5463.930176,5578.149902,5450.399902,5574.259766,5574.259766,33252700
2009-09-10,5596.450195,5626.970215,5547.370117,5594.770020,5594.770020,35105200
2009-09-11,5601.649902,5653.149902,5601.649902,5624.020020,5624.020020,28638300
2009-09-14,5599.580078,5623.740234,5532.299805,5620.240234,5620.240234,25630700
2009-09-15,5637.209961,5649.660156,5584.529785,5628.979980,5628.979980,28593800
2009-09-16,5640.990234,5713.490234,5640.939941,5700.259766,5700.259766,33861400
2009-09-17,5722.370117,5748.240234,5703.220215,5731.140137,5731.140137,36632800
2009-09-18,5711.339844,5760.830078,5701.040039,5703.830078,5703.830078,80596500
2009-09-21,5698.529785,5698.529785,5617.799805,5668.649902,5668.649902,28144700
2009-09-22,5686.839844,5752.700195,5686.839844,5709.379883,5709.379883,24712900
2009-09-23,5705.879883,5754.040039,5672.080078,5702.049805,5702.049805,25850700
2009-09-24,5684.490234,5741.540039,5586.229980,5605.209961,5605.209961,31832400
2009-09-25,5615.790039,5620.129883,5559.470215,5581.410156,5581.410156,26511700
2009-09-28,5595.359863,5736.310059,5554.529785,5736.310059,5736.310059,34622600
2009-09-29,5736.790039,5756.259766,5690.189941,5713.520020,5713.520020,30271200
2009-09-30,5728.479980,5744.589844,5619.479980,5675.160156,5675.160156,37489600
2009-10-01,5681.879883,5726.970215,5554.250000,5554.549805,5554.549805,32326700
2009-10-02,5532.649902,5536.629883,5442.319824,5467.899902,5467.899902,37569300
2009-10-05,5477.810059,5511.640137,5440.229980,5508.850098,5508.850098,25126700
2009-10-06,5518.689941,5662.009766,5518.689941,5657.640137,5657.640137,34041100
2009-10-07,5650.250000,5690.919922,5626.379883,5640.750000,5640.750000,26751200
2009-10-08,5679.509766,5727.870117,5666.790039,5716.540039,5716.540039,32363200
2009-10-09,5701.490234,5748.330078,5673.689941,5711.879883,5711.879883,25213600
2009-10-12,5727.310059,5814.209961,5727.310059,5783.229980,5783.229980,27102500
2009-10-13,5777.890137,5786.919922,5695.160156,5714.310059,5714.310059,26792600
2009-10-14,5756.689941,5859.629883,5756.649902,5854.140137,5854.140137,45128000
2009-10-15,5853.450195,5869.220215,5805.899902,5830.770020,5830.770020,35968200
2009-10-16,5845.689941,5885.779785,5731.049805,5743.390137,5743.390137,44943400
2009-10-19,5761.299805,5857.129883,5761.299805,5852.560059,5852.560059,29384000
2009-10-20,5856.129883,5888.209961,5801.439941,5811.770020,5811.770020,30890800
2009-10-21,5827.089844,5858.189941,5736.850098,5833.490234,5833.490234,37291500
2009-10-22,5805.529785,5805.919922,5712.819824,5762.930176,5762.930176,30967600
2009-10-23,5787.979980,5848.680176,5731.689941,5740.250000,5740.250000,27025500
2009-10-26,5764.029785,5799.419922,5624.100098,5642.160156,5642.160156,31113500
2009-10-27,5652.870117,5673.189941,5597.629883,5635.020020,5635.020020,35608800
2009-10-28,5639.640137,5646.009766,5493.589844,5496.270020,5496.270020,50470000
2009-10-29,5491.959961,5590.220215,5461.549805,5587.450195,5587.450195,41226200
2009-10-30,5593.149902,5597.299805,5394.799805,5414.959961,5414.959961,37016100
2009-11-02,5410.609863,5472.029785,5376.629883,5430.819824,5430.819824,29600000
2009-11-03,5412.060059,5412.060059,5312.640137,5353.350098,5353.350098,36175300
2009-11-04,5378.160156,5471.000000,5364.919922,5444.229980,5444.229980,31275400
2009-11-05,5404.830078,5512.000000,5356.129883,5480.919922,5480.919922,34137800
2009-11-06,5464.549805,5526.859863,5410.540039,5488.250000,5488.250000,29006400
2009-11-09,5514.339844,5626.149902,5514.339844,5619.720215,5619.720215,26023700
2009-11-10,5627.160156,5650.879883,5602.549805,5613.200195,5613.200195,25141700
2009-11-11,5633.089844,5705.890137,5633.089844,5668.350098,5668.350098,26517200
2009-11-12,5657.899902,5726.379883,5632.770020,5663.959961,5663.959961,27014900
2009-11-13,5661.819824,5700.509766,5615.680176,5686.830078,5686.830078,23373200
2009-11-16,5717.459961,5812.839844,5717.459961,5804.819824,5804.819824,30974400
2009-11-17,5788.459961,5802.319824,5760.529785,5778.430176,5778.430176,24417600
2009-11-18,5793.390137,5843.270020,5770.660156,5787.609863,5787.609863,28561500
2009-11-19,5783.910156,5791.830078,5688.640137,5702.180176,5702.180176,25255700
2009-11-20,5724.930176,5744.529785,5638.330078,5663.149902,5663.149902,37529200
2009-11-23,5689.379883,5823.180176,5689.379883,5801.479980,5801.479980,23212100
2009-11-24,5762.569824,5814.180176,5745.569824,5769.310059,5769.310059,25722300
2009-11-25,5794.660156,5825.689941,5753.859863,5803.020020,5803.020020,25126300
2009-11-26,5785.089844,5785.120117,5596.979980,5614.169922,5614.169922,33803100
2009-11-27,5580.520020,5718.529785,5519.479980,5685.609863,5685.609863,32389800
2009-11-30,5691.839844,5718.339844,5607.819824,5625.950195,5625.950195,32196800
2009-12-01,5653.879883,5776.609863,5653.080078,5776.609863,5776.609863,31732000
2009-12-02,5771.500000,5813.229980,5752.259766,5781.680176,5781.680176,30434200
2009-12-03,5805.140137,5852.870117,5754.979980,5770.350098,5770.350098,32752200
2009-12-04,5752.859863,5859.339844,5724.270020,5817.649902,5817.649902,31793400
2009-12-07,5812.109863,5812.689941,5743.169922,5784.750000,5784.750000,22623200
2009-12-08,5764.299805,5809.799805,5659.399902,5688.580078,5688.580078,29652400
2009-12-09,5673.200195,5712.189941,5605.430176,5647.839844,5647.839844,26700900
2009-12-10,5646.649902,5741.799805,5636.959961,5709.020020,5709.020020,22981500
2009-12-11,5714.430176,5793.069824,5714.430176,5756.290039,5756.290039,27790100
2009-12-14,5803.200195,5827.250000,5778.830078,5802.259766,5802.259766,23530900
2009-12-15,5815.830078,5828.240234,5752.209961,5811.339844,5811.339844,24764000
2009-12-16,5812.879883,5903.430176,5812.189941,5903.430176,5903.430176,34178500
2009-12-17,5884.160156,5891.370117,5833.899902,5844.439941,5844.439941,29334400
2009-12-18,5846.970215,5900.620117,5829.640137,5831.209961,5831.209961,74691800
2009-12-21,5841.810059,5936.270020,5841.689941,5930.529785,5930.529785,24620500
2009-12-22,5939.200195,5981.979980,5929.669922,5945.689941,5945.689941,20790700
2009-12-23,5966.109863,5988.279785,5935.140137,5957.439941,5957.439941,15732300
2009-12-28,5977.990234,6011.279785,5977.990234,6002.919922,6002.919922,11077100
2009-12-29,6010.919922,6026.689941,6001.220215,6011.549805,6011.549805,13021500
2009-12-30,6002.290039,6008.750000,5949.450195,5957.430176,5957.430176,9467800
2010-01-04,5975.520020,6048.299805,5974.430176,6048.299805,6048.299805,24260800
2010-01-05,6043.939941,6058.020020,6015.669922,6031.859863,6031.859863,27329600
2010-01-06,6032.390137,6047.569824,5997.089844,6034.330078,6034.330078,24605300
2010-01-07,6016.799805,6037.569824,5961.250000,6019.359863,6019.359863,30059600
2010-01-08,6028.620117,6053.040039,5972.240234,6037.609863,6037.609863,31735200
2010-01-11,6057.930176,6094.259766,6031.140137,6040.500000,6040.500000,27162500
2010-01-12,6039.390137,6055.560059,5924.720215,5943.000000,5943.000000,35242500
2010-01-13,5937.169922,5974.439941,5925.240234,5963.140137,5963.140137,30161300
2010-01-14,5999.080078,6009.910156,5951.689941,5988.879883,5988.879883,33479000
2010-01-15,5996.560059,6025.359863,5866.839844,5875.970215,5875.970215,46886700
2010-01-18,5897.629883,5922.930176,5877.649902,5918.549805,5918.549805,20918000
2010-01-19,5905.330078,5988.799805,5849.669922,5976.479980,5976.479980,29504500
2010-01-20,5963.709961,5972.770020,5832.089844,5851.529785,5851.529785,32339400
2010-01-21,5878.240234,5908.850098,5742.450195,5746.970215,5746.970215,39063300
2010-01-22,5735.680176,5740.870117,5639.490234,5695.319824,5695.319824,47739600
2010-01-25,5662.850098,5693.859863,5624.580078,5631.370117,5631.370117,33562000
2010-01-26,5593.939941,5675.959961,5574.459961,5668.930176,5668.930176,42243000
2010-01-27,5643.520020,5673.729980,5589.009766,5643.200195,5643.200195,38209400
2010-01-28,5687.100098,5718.810059,5540.330078,5540.330078,5540.330078,44525700
2010-01-29,5566.029785,5657.870117,5556.189941,5608.790039,5608.790039,41892900
2010-02-01,5587.500000,5674.209961,5567.720215,5654.479980,5654.479980,30622000
2010-02-02,5664.250000,5723.200195,5624.609863,5709.660156,5709.660156,31530300
2010-02-03,5715.160156,5733.709961,5656.899902,5672.089844,5672.089844,35285100
2010-02-04,5671.169922,5696.939941,5522.569824,5533.240234,5533.240234,43787300
2010-02-05,5515.689941,5527.000000,5433.020020,5434.339844,5434.339844,56173500
2010-02-08,5476.470215,5505.060059,5434.399902,5484.850098,5484.850098,34475500
2010-02-09,5485.310059,5537.970215,5461.509766,5498.259766,5498.259766,34406000
2010-02-10,5533.709961,5592.270020,5505.370117,5536.370117,5536.370117,33831200
2010-02-11,5562.830078,5580.770020,5454.069824,5503.930176,5503.930176,32636900
2010-02-12,5550.450195,5565.430176,5460.049805,5500.390137,5500.390137,30096300
2010-02-15,5525.740234,5547.140137,5502.490234,5511.100098,5511.100098,14732800
2010-02-16,5573.069824,5592.120117,5498.069824,5592.120117,5592.120117,27671800
2010-02-17,5640.169922,5682.359863,5634.979980,5648.339844,5648.339844,32105200
2010-02-18,5645.629883,5691.600098,5626.080078,5680.410156,5680.410156,34666100
2010-02-19,5627.259766,5729.580078,5626.569824,5722.049805,5722.049805,37978900
2010-02-22,5741.000000,5743.890137,5683.609863,5688.439941,5688.439941,23709800
2010-02-23,5715.629883,5732.140137,5584.470215,5604.069824,5604.069824,33399600
2010-02-24,5622.310059,5639.709961,5572.250000,5615.509766,5615.509766,30482300
2010-02-25,5562.700195,5655.750000,5518.270020,5532.330078,5532.330078,38160100
2010-02-26,5588.990234,5605.100098,5530.189941,5598.459961,5598.459961,32942100
2010-03-01,5652.850098,5717.720215,5641.180176,5713.509766,5713.509766,28803000
2010-03-02,5728.279785,5780.140137,5709.740234,5776.560059,5776.560059,28856200
2010-03-03,5759.220215,5828.799805,5750.299805,5817.879883,5817.879883,29965900
2010-03-04,5773.859863,5823.109863,5767.649902,5795.319824,5795.319824,27443200
2010-03-05,5816.189941,5880.250000,5808.359863,5877.359863,5877.359863,31100200
2010-03-08,5891.740234,5894.189941,5865.439941,5875.910156,5875.910156,25009000
2010-03-09,5872.569824,5900.160156,5838.169922,5885.890137,5885.890137,24946200
2010-03-10,5882.759766,5951.930176,5874.750000,5936.720215,5936.720215,27233400
2010-03-11,5913.169922,5954.549805,5906.839844,5928.629883,5928.629883,26188100
2010-03-12,5944.569824,5989.879883,5934.149902,5945.109863,5945.109863,32115200
2010-03-15,5933.629883,5953.189941,5898.220215,5903.560059,5903.560059,22773300
2010-03-16,5935.189941,5991.109863,5930.339844,5970.990234,5970.990234,26636800
2010-03-17,5999.310059,6035.950195,5991.209961,6024.279785,6024.279785,33973300
2010-03-18,6005.290039,6039.390137,5995.680176,6012.310059,6012.310059,29637800
2010-03-19,6031.729980,6041.950195,5956.649902,5982.430176,5982.430176,90135600
2010-03-22,5960.850098,5987.500000,5910.850098,5987.500000,5987.500000,28205900
2010-03-23,5987.089844,6030.939941,5981.350098,6017.270020,6017.270020,29921800
2010-03-24,6038.000000,6044.640137,5964.759766,6039.000000,6039.000000,33523800
2010-03-25,6043.839844,6139.500000,6038.049805,6132.950195,6132.950195,36091500
2010-03-26,6125.870117,6135.950195,6105.669922,6120.049805,6120.049805,34200900
2010-03-29,6150.169922,6172.850098,6128.209961,6156.850098,6156.850098,25749600
2010-03-30,6187.640137,6203.500000,6135.509766,6142.450195,6142.450195,31262900
2010-03-31,6139.399902,6162.180176,6108.229980,6153.549805,6153.549805,34364600
2010-04-01,6189.379883,6238.569824,6186.589844,6235.560059,6235.560059,29546500
2010-04-06,6235.560059,6265.319824,6214.180176,6252.209961,6252.209961,29445700
2010-04-07,6248.370117,6256.399902,6208.520020,6222.410156,6222.410156,28689600
2010-04-08,6199.939941,6207.140137,6138.020020,6171.830078,6171.830078,30684300
2010-04-09,6226.259766,6254.490234,6216.600098,6249.700195,6249.700195,30543800
2010-04-12,6283.810059,6285.029785,6223.779785,6250.689941,6250.689941,24311600
2010-04-13,6236.279785,6251.459961,6199.709961,6230.830078,6230.830078,28970000
2010-04-14,6269.479980,6305.149902,6249.919922,6278.399902,6278.399902,33812600
2010-04-15,6286.629883,6310.759766,6249.740234,6291.450195,6291.450195,31402600
2010-04-16,6264.649902,6305.399902,6162.839844,6180.899902,6180.899902,80519400
2010-04-19,6158.600098,6190.859863,6140.379883,6162.439941,6162.439941,38311800
2010-04-20,6193.500000,6267.540039,6172.569824,6264.229980,6264.229980,42345100
2010-04-21,6280.540039,6281.379883,6229.180176,6230.379883,6230.379883,46312400
2010-04-22,6229.229980,6286.359863,6141.069824,6168.720215,6168.720215,61398300
2010-04-23,6192.620117,6287.540039,6170.390137,6259.529785,6259.529785,42665300
2010-04-26,6317.129883,6341.520020,6299.580078,6332.100098,6332.100098,35338000
2010-04-27,6332.399902,6333.000000,6159.509766,6159.509766,6159.509766,56206000
2010-04-28,6141.009766,6159.020020,6024.009766,6084.339844,6084.339844,77665900
2010-04-29,6110.560059,6159.410156,6073.370117,6144.910156,6144.910156,64846600
2010-04-30,6155.569824,6205.720215,6085.620117,6135.700195,6135.700195,68821500
2010-05-03,6122.759766,6190.069824,6089.930176,6166.919922,6166.919922,30275500
2010-05-04,6176.240234,6197.000000,5995.430176,6006.859863,6006.859863,62448200
2010-05-05,6021.060059,6031.089844,5929.350098,5958.450195,5958.450195,73549600
2010-05-06,5919.939941,6009.479980,5884.390137,5908.259766,5908.259766,79638100
2010-05-07,5790.669922,5905.350098,5655.180176,5715.089844,5715.089844,89479600
2010-05-10,5814.410156,6017.910156,5805.979980,6017.910156,6017.910156,81524900
2010-05-11,5922.029785,6042.109863,5918.140137,6037.709961,6037.709961,46839700
2010-05-12,6026.060059,6217.240234,6006.310059,6183.490234,6183.490234,53109300
2010-05-13,6240.669922,6276.799805,6196.890137,6251.970215,6251.970215,34774900
2010-05-14,6226.490234,6233.709961,6014.779785,6056.709961,6056.709961,50055800
2010-05-17,6029.910156,6151.540039,6026.319824,6066.919922,6066.919922,40514200
2010-05-18,6144.080078,6181.259766,6113.870117,6155.930176,6155.930176,34243400
2010-05-19,6091.850098,6124.810059,5972.169922,5988.669922,5988.669922,51424000
2010-05-20,6023.109863,6043.839844,5780.729980,5867.879883,5867.879883,57232900
2010-05-21,5835.220215,5872.649902,5689.180176,5829.250000,5829.250000,122848200
2010-05-24,5858.450195,5872.069824,5733.569824,5805.680176,5805.680176,24457800
2010-05-25,5659.589844,5690.250000,5607.680176,5670.040039,5670.040039,48243900
2010-05-26,5735.459961,5828.370117,5721.020020,5758.020020,5758.020020,46121000
2010-05-27,5802.640137,5952.209961,5802.359863,5937.140137,5937.140137,56115700
2010-05-28,5962.839844,5980.779785,5927.310059,5946.180176,5946.180176,30768600
2010-05-31,5933.580078,5993.939941,5931.200195,5964.330078,5964.330078,12898800
2010-06-01,5943.939941,6012.040039,5833.609863,5981.270020,5981.270020,32624200
2010-06-02,5923.479980,5992.209961,5869.350098,5981.200195,5981.200195,27324700
2010-06-03,6075.680176,6101.830078,6046.379883,6054.629883,6054.629883,27857500
2010-06-04,6081.470215,6114.580078,5912.899902,5938.879883,5938.879883,36808500
2010-06-07,5876.479980,5954.470215,5851.930176,5904.950195,5904.950195,32367400
2010-06-08,5916.859863,5922.950195,5798.759766,5868.549805,5868.549805,47791900
2010-06-09,5895.939941,5993.930176,5832.970215,5984.750000,5984.750000,33300400
2010-06-10,5959.109863,6089.430176,5925.060059,6056.589844,6056.589844,36840800
2010-06-11,6082.899902,6084.700195,5983.270020,6047.830078,6047.830078,35919300
2010-06-14,6113.459961,6137.250000,6093.379883,6125.000000,6125.000000,28207400
2010-06-15,6089.319824,6194.250000,6089.319824,6175.049805,6175.049805,29784300
2010-06-16,6203.009766,6207.299805,6143.180176,6190.910156,6190.910156,32408100
2010-06-17,6181.770020,6241.359863,6164.990234,6223.540039,6223.540039,31423100
2010-06-18,6223.879883,6256.549805,6189.709961,6216.979980,6216.979980,106356600
2010-06-21,6320.410156,6330.810059,6263.410156,6292.970215,6292.970215,26997700
2010-06-22,6254.859863,6295.580078,6216.390137,6269.040039,6269.040039,25040800
2010-06-23,6219.200195,6271.850098,6178.839844,6204.520020,6204.520020,26377700
2010-06-24,6232.379883,6235.479980,6097.009766,6115.479980,6115.479980,30445200
2010-06-25,6116.229980,6149.870117,6039.560059,6070.600098,6070.600098,28816200
2010-06-28,6097.370117,6168.990234,6059.830078,6157.220215,6157.220215,22344600
2010-06-29,6061.680176,6068.819824,5935.350098,5952.029785,5952.029785,33993600
2010-06-30,5972.259766,6001.029785,5938.200195,5965.520020,5965.520020,29491100
2010-07-01,5885.609863,5953.839844,5827.250000,5857.430176,5857.430176,37447100
2010-07-02,5885.220215,5941.220215,5833.120117,5834.149902,5834.149902,27871200
2010-07-05,5853.750000,5861.049805,5809.370117,5816.200195,5816.200195,15694000
2010-07-06,5847.470215,5995.640137,5842.069824,5940.979980,5940.979980,28958800
2010-07-07,5896.180176,5997.819824,5848.660156,5992.859863,5992.859863,31101600
2010-07-08,6025.859863,6057.520020,6006.680176,6035.660156,6035.660156,30229900
2010-07-09,6070.470215,6078.560059,6039.310059,6065.240234,6065.240234,21628200
2010-07-12,6079.950195,6119.700195,6061.839844,6077.189941,6077.189941,18200900
2010-07-13,6078.339844,6200.819824,6076.140137,6191.129883,6191.129883,31375300
2010-07-14,6215.229980,6226.540039,6161.129883,6209.759766,6209.759766,26012000
2010-07-15,6187.779785,6248.069824,6127.359863,6149.359863,6149.359863,29997400
2010-07-16,6165.509766,6205.439941,6018.640137,6040.270020,6040.270020,45476800
2010-07-19,6034.870117,6083.120117,5993.549805,6009.109863,6009.109863,22770200
2010-07-20,6039.160156,6052.509766,5906.040039,5967.490234,5967.490234,25462800
2010-07-21,6011.720215,6060.490234,5976.919922,5990.379883,5990.379883,22813700
2010-07-22,5971.089844,6148.129883,5961.859863,6142.149902,6142.149902,30219900
2010-07-23,6125.259766,6190.240234,6112.500000,6166.339844,6166.339844,25071000
2010-07-26,6201.020020,6201.140137,6131.910156,6194.209961,6194.209961,19436700
2010-07-27,6211.100098,6253.640137,6189.959961,6207.310059,6207.310059,40151400
2010-07-28,6238.709961,6249.160156,6147.569824,6178.939941,6178.939941,28763900
2010-07-29,6202.779785,6243.419922,6124.450195,6134.700195,6134.700195,32422600
2010-07-30,6123.410156,6184.540039,6059.189941,6147.970215,6147.970215,30874800
2010-08-02,6187.640137,6304.259766,6182.680176,6292.129883,6292.129883,30825200
2010-08-03,6279.950195,6310.319824,6265.609863,6307.910156,6307.910156,28444300
2010-08-04,6287.649902,6361.669922,6264.279785,6331.330078,6331.330078,29295200
2010-08-05,6332.819824,6382.560059,6321.379883,6333.580078,6333.580078,33586300
2010-08-06,6361.089844,6386.970215,6244.689941,6259.629883,6259.629883,36121700
2010-08-09,6326.620117,6356.410156,6318.120117,6351.600098,6351.600098,21595500
2010-08-10,6315.870117,6333.250000,6247.620117,6286.250000,6286.250000,24146100
2010-08-11,6234.600098,6236.569824,6143.580078,6154.069824,6154.069824,30207000
2010-08-12,6141.899902,6173.419922,6097.720215,6135.169922,6135.169922,30582400
2010-08-13,6163.109863,6168.709961,6068.819824,6110.410156,6110.410156,27177100
2010-08-16,6132.779785,6156.569824,6062.290039,6110.569824,6110.569824,20988900
2010-08-17,6125.319824,6215.350098,6123.790039,6206.399902,6206.399902,26084800
2010-08-18,6183.120117,6216.549805,6155.509766,6186.310059,6186.310059,22856200
2010-08-19,6216.330078,6229.459961,6070.830078,6075.129883,6075.129883,30652900
2010-08-20,6079.910156,6097.350098,5999.629883,6005.160156,6005.160156,33860400
2010-08-23,6017.189941,6055.229980,5995.370117,6010.910156,6010.910156,19657100
2010-08-24,5962.870117,5975.830078,5869.299805,5935.439941,5935.439941,26305300
2010-08-25,5925.479980,5954.959961,5837.899902,5899.500000,5899.500000,29686600
2010-08-26,5937.270020,5948.910156,5896.520020,5912.580078,5912.580078,23078700
2010-08-27,5899.990234,5957.319824,5845.490234,5951.169922,5951.169922,26027900
2010-08-30,5973.479980,5978.189941,5889.839844,5912.410156,5912.410156,13770700
2010-08-31,5846.029785,5925.810059,5833.509766,5925.220215,5925.220215,28331400
2010-09-01,5936.939941,6087.939941,5876.430176,6083.899902,6083.899902,34019300
2010-09-02,6071.560059,6104.089844,6052.549805,6083.850098,6083.850098,27498300
2010-09-03,6091.660156,6178.009766,6088.259766,6134.620117,6134.620117,28219900
2010-09-06,6156.290039,6164.930176,6140.979980,6155.040039,6155.040039,17930500
2010-09-07,6136.919922,6138.930176,6083.200195,6117.890137,6117.890137,20940300
2010-09-08,6099.330078,6180.379883,6062.649902,6164.439941,6164.439941,27335100
2010-09-09,6141.839844,6233.069824,6133.990234,6221.520020,6221.520020,28191500
2010-09-10,6186.220215,6224.649902,6182.560059,6214.770020,6214.770020,29874500
2010-09-13,6258.509766,6290.870117,6231.520020,6261.680176,6261.680176,28716900
2010-09-14,6261.779785,6287.779785,6231.379883,6275.410156,6275.410156,31979400
2010-09-15,6282.520020,6288.200195,6227.200195,6261.870117,6261.870117,27933900
2010-09-16,6255.140137,6281.100098,6233.970215,6249.649902,6249.649902,29403500
2010-09-17,6297.930176,6321.200195,6185.740234,6209.759766,6209.759766,83782200
2010-09-20,6231.279785,6301.629883,6219.850098,6294.580078,6294.580078,28489200
2010-09-21,6281.069824,6339.970215,6275.979980,6275.979980,6275.979980,36518100
2010-09-22,6286.330078,6297.399902,6192.430176,6208.330078,6208.330078,38750300
2010-09-23,6252.310059,6263.740234,6129.439941,6184.709961,6184.709961,32363100
2010-09-24,6173.890137,6310.279785,6146.419922,6298.299805,6298.299805,36674600
2010-09-27,6307.870117,6324.089844,6272.169922,6278.890137,6278.890137,28926800
2010-09-28,6258.200195,6311.919922,6197.959961,6276.089844,6276.089844,34090000
2010-09-29,6296.279785,6326.339844,6223.140137,6246.919922,6246.919922,34768700
2010-09-30,6214.020020,6339.359863,6204.689941,6229.020020,6229.020020,38524700
2010-10-01,6244.060059,6293.089844,6187.220215,6211.339844,6211.339844,40205100
2010-10-04,6205.000000,6210.250000,6128.540039,6134.209961,6134.209961,28583000
2010-10-05,6132.120117,6233.450195,6115.870117,6215.830078,6215.830078,33121300
2010-10-06,6248.810059,6289.560059,6242.520020,6270.729980,6270.729980,35882100
2010-10-07,6278.609863,6321.790039,6233.140137,6276.250000,6276.250000,30503800
2010-10-08,6269.479980,6295.089844,6239.430176,6291.669922,6291.669922,30996700
2010-10-11,6308.430176,6325.310059,6289.359863,6309.509766,6309.509766,20361900
2010-10-12,6257.029785,6316.770020,6228.390137,6304.569824,6304.569824,29308300
2010-10-13,6339.759766,6456.270020,6335.220215,6434.520020,6434.520020,39405000
2010-10-14,6446.319824,6485.709961,6445.319824,6455.270020,6455.270020,31846200
2010-10-15,6478.000000,6512.779785,6438.779785,6492.299805,6492.299805,48250000
2010-10-18,6465.830078,6533.830078,6462.589844,6516.629883,6516.629883,25772600
2010-10-19,6508.359863,6544.790039,6472.180176,6490.689941,6490.689941,29970200
2010-10-20,6470.299805,6527.850098,6461.479980,6524.549805,6524.549805,26325000
2010-10-21,6514.990234,6621.839844,6504.660156,6611.009766,6611.009766,30509500
